"Participant","Trial","Condition","Time","DesiredResponse","ActualResponse","Angle","CorrectResponse"
"sub5",51,"3_3_4_2_0Y0.pct",1102,"Same","Same",0,"Correct"
"sub5",52,"R2_4_4_3_90Y0.pct",1312,"Different","Different",0,"Correct"
"sub5",53,"3_4_4_3_180Y100.pct",2100,"Same","Same",100,"Correct"
"sub5",54,"R2_4_4_2_180Y50.pct",1400,"Different","Different",50,"Correct"
"sub5",55,"3_3_3_2_0Y150.pct",1740,"Same","Same",150,"Correct"
"sub5",56,"2_4_4_2_0Y50.pct",1303,"Same","Same",50,"Correct"
"sub5",57,"R2_4_4_2_0Y150.pct",1506,"Different","Different",150,"Correct"
"sub5",58,"R3_4_3_2_90Y100.pct",2197,"Different","Different",100,"Correct"
"sub5",59,"2_3_4_2_90Y150.pct",1351,"Same","Same",150,"Correct"
"sub5",60,"3_4_3_2_90Y100.pct",1384,"Same","Same",100,"Correct"
"sub5",61,"2_4_4_3_90Y0.pct",1258,"Same","Same",0,"Correct"
"sub5",62,"R2_4_4_2_180Y0.pct",1793,"Different","Different",0,"Correct"
"sub5",63,"R2_4_4_3_90Y50.pct",2429,"Different","Different",50,"Correct"
"sub5",64,"2_4_4_3_90Y50.pct",1408,"Same","Same",50,"Correct"
"sub5",65,"R2_4_4_2_180Y150.pct",3266,"Different","Different",150,"Correct"
"sub5",66,"3_3_3_3_90Y0.pct",1375,"Same","Same",0,"Correct"
"sub5",67,"3_3_3_3_180Y150.pct",1939,"Same","Same",150,"Correct"
"sub5",68,"R3_3_3_3_90Y0.pct",2988,"Different","Same",0,"Incorrect"
"sub5",69,"R3_3_3_2_0Y50.pct",3498,"Different","Different",50,"Correct"
"sub5",70,"2_4_4_2_180Y50.pct",1231,"Same","Same",50,"Correct"
"sub5",71,"2_4_4_2_0Y100.pct",1194,"Same","Same",100,"Correct"
"sub5",72,"R3_3_3_2_0Y100.pct",4025,"Different","Different",100,"Correct"
"sub5",73,"2_3_4_2_90Y100.pct",2368,"Same","Same",100,"Correct"
"sub5",74,"R3_3_3_3_180Y100.pct",1784,"Different","Different",100,"Correct"
"sub5",75,"3_3_3_3_90Y150.pct",2453,"Same","Same",150,"Correct"
"sub5",76,"R3_3_4_2_0Y0.pct",3399,"Different","Different",0,"Correct"
"sub5",77,"3_3_3_2_0Y0.pct",1142,"Same","Same",0,"Correct"
"sub5",78,"3_3_3_2_0Y50.pct",1325,"Same","Same",50,"Correct"
"sub5",79,"R3_3_3_3_180Y50.pct",3171,"Different","Different",50,"Correct"
"sub5",80,"R3_3_3_3_90Y150.pct",2092,"Different","Same",150,"Incorrect"
"sub5",81,"R3_4_4_3_180Y50.pct",4009,"Different","Different",50,"Correct"
"sub5",82,"2_3_4_2_90Y0.pct",1246,"Same","Same",0,"Correct"
"sub5",83,"R3_3_4_2_0Y150.pct",2870,"Different","Different",150,"Correct"
"sub5",84,"3_3_4_2_0Y50.pct",1838,"Same","Same",50,"Correct"
"sub5",85,"2_4_4_2_180Y100.pct",1506,"Same","Same",100,"Correct"
"sub5",86,"R3_4_4_3_180Y0.pct",3106,"Different","Different",0,"Correct"
"sub5",87,"3_4_3_3_180Y150.pct",2090,"Same","Same",150,"Correct"
"sub5",88,"R3_4_4_3_180Y100.pct",1977,"Different","Different",100,"Correct"
"sub5",89,"R2_3_3_2_0Y100.pct",2910,"Different","Different",100,"Correct"
"sub5",90,"2_3_3_2_0Y50.pct",1069,"Same","Same",50,"Correct"
"sub5",91,"2_4_4_2_0Y0.pct",775,"Same","Same",0,"Correct"
"sub5",92,"3_4_3_2_90Y150.pct",1366,"Same","Same",150,"Correct"
"sub5",93,"R2_4_4_3_90Y150.pct",1891,"Different","Different",150,"Correct"
"sub5",94,"R3_4_3_2_90Y50.pct",2445,"Different","Same",50,"Incorrect"
"sub5",95,"2_3_3_2_0Y100.pct",1530,"Same","Same",100,"Correct"
"sub5",96,"R3_3_3_2_0Y0.pct",3407,"Different","Different",0,"Correct"
"sub50",1,"R2_3_3_2_0Y0.pct",5262,"Different","Different",0,"Correct"
"sub50",2,"R3_4_3_2_90Y150.pct",3977,"Different","Different",150,"Correct"
"sub50",3,"2_4_4_2_0Y150.pct",2189,"Same","Same",150,"Correct"
"sub50",4,"3_3_3_2_0Y100.pct",4956,"Same","Same",100,"Correct"
"sub50",5,"3_3_3_3_90Y50.pct",3184,"Same","Same",50,"Correct"
"sub50",6,"R2_4_4_2_0Y50.pct",3315,"Different","Different",50,"Correct"
"sub50",7,"R3_3_3_3_90Y100.pct",3907,"Different","Different",100,"Correct"
"sub50",8,"2_3_3_2_0Y0.pct",2504,"Same","Same",0,"Correct"
"sub50",9,"R3_4_3_3_180Y150.pct",4441,"Different","Different",150,"Correct"
"sub50",10,"2_4_4_2_180Y150.pct",3047,"Same","Same",150,"Correct"
"sub50",11,"R3_3_4_2_0Y50.pct",4799,"Different","Different",50,"Correct"
"sub50",12,"R2_3_4_2_90Y0.pct",3929,"Different","Different",0,"Correct"
"sub50",13,"3_3_3_3_180Y0.pct",2422,"Same","Same",0,"Correct"
"sub50",14,"R3_4_3_3_180Y100.pct",3859,"Different","Different",100,"Correct"
"sub50",15,"2_4_4_3_90Y100.pct",2988,"Same","Same",100,"Correct"
"sub50",16,"3_4_3_2_90Y50.pct",3374,"Same","Same",50,"Correct"
"sub50",17,"R2_4_4_3_90Y100.pct",3675,"Different","Different",100,"Correct"
"sub50",18,"2_3_3_2_0Y150.pct",2040,"Same","Same",150,"Correct"
"sub50",19,"R2_3_4_2_90Y50.pct",3547,"Different","Different",50,"Correct"
"sub50",20,"2_3_4_2_90Y50.pct",2005,"Same","Same",50,"Correct"
"sub50",21,"R2_4_4_2_180Y100.pct",6484,"Different","Different",100,"Correct"
"sub50",22,"R2_4_4_2_0Y0.pct",3859,"Different","Different",0,"Correct"
"sub50",23,"3_4_3_2_90Y0.pct",2628,"Same","Same",0,"Correct"
"sub50",24,"R3_3_3_2_0Y150.pct",4017,"Different","Same",150,"Incorrect"
"sub50",25,"R3_4_4_3_180Y150.pct",4000,"Different","Different",150,"Correct"
"sub50",26,"R3_4_3_3_180Y50.pct",4209,"Different","Different",50,"Correct"
"sub50",27,"3_4_3_3_180Y50.pct",2510,"Same","Same",50,"Correct"
"sub50",28,"3_3_3_3_90Y100.pct",5030,"Same","Same",100,"Correct"
"sub50",29,"2_4_4_2_180Y0.pct",2085,"Same","Same",0,"Correct"
"sub50",30,"R3_4_3_2_90Y0.pct",3309,"Different","Different",0,"Correct"
"sub50",31,"3_3_4_2_0Y150.pct",4732,"Same","Same",150,"Correct"
"sub50",32,"R3_3_4_2_0Y100.pct",3100,"Different","Different",100,"Correct"
"sub50",33,"3_3_3_3_180Y50.pct",3249,"Same","Same",50,"Correct"
"sub50",34,"3_3_4_2_0Y100.pct",4618,"Same","Same",100,"Correct"
"sub50",35,"3_4_4_3_180Y150.pct",6254,"Same","Different",150,"Incorrect"
"sub50",36,"R3_3_3_3_180Y0.pct",3205,"Different","Different",0,"Correct"
"sub50",37,"3_4_3_3_180Y100.pct",2963,"Same","Same",100,"Correct"
"sub50",38,"R3_3_3_3_180Y150.pct",4149,"Different","Different",150,"Correct"
"sub50",39,"3_4_3_3_180Y0.pct",1931,"Same","Same",0,"Correct"
"sub50",40,"R3_3_3_3_90Y50.pct",4119,"Different","Different",50,"Correct"
"sub50",41,"2_4_4_3_90Y150.pct",2317,"Same","Same",150,"Correct"
"sub50",42,"R3_4_3_3_180Y0.pct",3155,"Different","Different",0,"Correct"
"sub50",43,"3_3_3_3_180Y100.pct",3895,"Same","Same",100,"Correct"
"sub50",44,"R2_3_4_2_90Y150.pct",2880,"Different","Different",150,"Correct"
"sub50",45,"R2_3_3_2_0Y50.pct",3417,"Different","Different",50,"Correct"
"sub50",46,"R2_3_4_2_90Y100.pct",2340,"Different","Different",100,"Correct"
"sub50",47,"3_4_4_3_180Y0.pct",2647,"Same","Same",0,"Correct"
"sub50",48,"3_4_4_3_180Y50.pct",3168,"Same","Same",50,"Correct"
"sub50",49,"R2_4_4_2_0Y100.pct",3438,"Different","Different",100,"Correct"
"sub50",50,"R2_3_3_2_0Y150.pct",2949,"Different","Different",150,"Correct"
"sub50",51,"3_3_4_2_0Y0.pct",1684,"Same","Same",0,"Correct"
"sub50",52,"R2_4_4_3_90Y0.pct",2498,"Different","Different",0,"Correct"
"sub50",53,"3_4_4_3_180Y100.pct",2506,"Same","Same",100,"Correct"
"sub50",54,"R2_4_4_2_180Y50.pct",1779,"Different","Different",50,"Correct"
"sub50",55,"3_3_3_2_0Y150.pct",2317,"Same","Same",150,"Correct"
"sub50",56,"2_4_4_2_0Y50.pct",2514,"Same","Same",50,"Correct"
"sub50",57,"R2_4_4_2_0Y150.pct",2720,"Different","Different",150,"Correct"
"sub50",58,"R3_4_3_2_90Y100.pct",2696,"Different","Different",100,"Correct"
"sub50",59,"2_3_4_2_90Y150.pct",1663,"Same","Same",150,"Correct"
"sub50",60,"3_4_3_2_90Y100.pct",2743,"Same","Same",100,"Correct"
"sub50",61,"2_4_4_3_90Y0.pct",1585,"Same","Same",0,"Correct"
"sub50",62,"R2_4_4_2_180Y0.pct",1502,"Different","Different",0,"Correct"
"sub50",63,"R2_4_4_3_90Y50.pct",2173,"Different","Different",50,"Correct"
"sub50",64,"2_4_4_3_90Y50.pct",1984,"Same","Same",50,"Correct"
"sub50",65,"R2_4_4_2_180Y150.pct",4165,"Different","Different",150,"Correct"
"sub50",66,"3_3_3_3_90Y0.pct",2585,"Same","Same",0,"Correct"
"sub50",67,"3_3_3_3_180Y150.pct",3860,"Same","Same",150,"Correct"
"sub50",68,"R3_3_3_3_90Y0.pct",1868,"Different","Different",0,"Correct"
"sub50",69,"R3_3_3_2_0Y50.pct",4869,"Different","Different",50,"Correct"
"sub50",70,"2_4_4_2_180Y50.pct",2485,"Same","Same",50,"Correct"
"sub50",71,"2_4_4_2_0Y100.pct",3029,"Same","Same",100,"Correct"
"sub50",72,"R3_3_3_2_0Y100.pct",4423,"Different","Different",100,"Correct"
"sub50",73,"2_3_4_2_90Y100.pct",1812,"Same","Same",100,"Correct"
"sub50",74,"R3_3_3_3_180Y100.pct",3201,"Different","Different",100,"Correct"
"sub50",75,"3_3_3_3_90Y150.pct",2341,"Same","Same",150,"Correct"
"sub50",76,"R3_3_4_2_0Y0.pct",2209,"Different","Same",0,"Incorrect"
"sub50",77,"3_3_3_2_0Y0.pct",2724,"Same","Same",0,"Correct"
"sub50",78,"3_3_3_2_0Y50.pct",2491,"Same","Same",50,"Correct"
"sub50",79,"R3_3_3_3_180Y50.pct",2359,"Different","Different",50,"Correct"
"sub50",80,"R3_3_3_3_90Y150.pct",2565,"Different","Different",150,"Correct"
"sub50",81,"R3_4_4_3_180Y50.pct",NA,"Different","[N/A]",50,"Incorrect"
"sub50",82,"2_3_4_2_90Y0.pct",145,"Same","Different",0,"Incorrect"
"sub50",83,"R3_3_4_2_0Y150.pct",4391,"Different","Different",150,"Correct"
"sub50",84,"3_3_4_2_0Y50.pct",4296,"Same","Same",50,"Correct"
"sub50",85,"2_4_4_2_180Y100.pct",3633,"Same","Same",100,"Correct"
"sub50",86,"R3_4_4_3_180Y0.pct",2423,"Different","Different",0,"Correct"
"sub50",87,"3_4_3_3_180Y150.pct",3512,"Same","Same",150,"Correct"
"sub50",88,"R3_4_4_3_180Y100.pct",3214,"Different","Different",100,"Correct"
"sub50",89,"R2_3_3_2_0Y100.pct",3099,"Different","Different",100,"Correct"
"sub50",90,"2_3_3_2_0Y50.pct",2195,"Same","Same",50,"Correct"
"sub50",91,"2_4_4_2_0Y0.pct",1868,"Same","Same",0,"Correct"
"sub50",92,"3_4_3_2_90Y150.pct",2940,"Same","Different",150,"Incorrect"
"sub50",93,"R2_4_4_3_90Y150.pct",2520,"Different","Different",150,"Correct"
"sub50",94,"R3_4_3_2_90Y50.pct",2006,"Different","Different",50,"Correct"
"sub50",95,"2_3_3_2_0Y100.pct",2592,"Same","Same",100,"Correct"
"sub50",96,"R3_3_3_2_0Y0.pct",4244,"Different","Same",0,"Incorrect"
"sub51",1,"R2_3_3_2_0Y0.pct",4607,"Different","Same",0,"Incorrect"
"sub51",2,"R3_4_3_2_90Y150.pct",7330,"Different","Different",150,"Correct"
"sub51",3,"2_4_4_2_0Y150.pct",4689,"Same","Different",150,"Incorrect"
"sub51",4,"3_3_3_2_0Y100.pct",5549,"Same","Same",100,"Correct"
"sub51",5,"3_3_3_3_90Y50.pct",2961,"Same","Same",50,"Correct"
"sub51",6,"R2_4_4_2_0Y50.pct",1658,"Different","Different",50,"Correct"
"sub51",7,"R3_3_3_3_90Y100.pct",2243,"Different","Different",100,"Correct"
"sub51",8,"2_3_3_2_0Y0.pct",1746,"Same","Same",0,"Correct"
"sub51",9,"R3_4_3_3_180Y150.pct",6125,"Different","Different",150,"Correct"
"sub51",10,"2_4_4_2_180Y150.pct",2658,"Same","Different",150,"Incorrect"
"sub51",11,"R3_3_4_2_0Y50.pct",2597,"Different","Different",50,"Correct"
"sub51",12,"R2_3_4_2_90Y0.pct",3148,"Different","Same",0,"Incorrect"
"sub51",13,"3_3_3_3_180Y0.pct",1098,"Same","Same",0,"Correct"
"sub51",14,"R3_4_3_3_180Y100.pct",1957,"Different","Different",100,"Correct"
"sub51",15,"2_4_4_3_90Y100.pct",2956,"Same","Different",100,"Incorrect"
"sub51",16,"3_4_3_2_90Y50.pct",2866,"Same","Same",50,"Correct"
"sub51",17,"R2_4_4_3_90Y100.pct",2767,"Different","Different",100,"Correct"
"sub51",18,"2_3_3_2_0Y150.pct",2440,"Same","Different",150,"Incorrect"
"sub51",19,"R2_3_4_2_90Y50.pct",2478,"Different","Different",50,"Correct"
"sub51",20,"2_3_4_2_90Y50.pct",1674,"Same","Same",50,"Correct"
"sub51",21,"R2_4_4_2_180Y100.pct",3296,"Different","Same",100,"Incorrect"
"sub51",22,"R2_4_4_2_0Y0.pct",1583,"Different","Same",0,"Incorrect"
"sub51",23,"3_4_3_2_90Y0.pct",2269,"Same","Same",0,"Correct"
"sub51",24,"R3_3_3_2_0Y150.pct",2778,"Different","Different",150,"Correct"
"sub51",25,"R3_4_4_3_180Y150.pct",2221,"Different","Same",150,"Incorrect"
"sub51",26,"R3_4_3_3_180Y50.pct",1885,"Different","Different",50,"Correct"
"sub51",27,"3_4_3_3_180Y50.pct",2915,"Same","Same",50,"Correct"
"sub51",28,"3_3_3_3_90Y100.pct",4877,"Same","Different",100,"Incorrect"
"sub51",29,"2_4_4_2_180Y0.pct",1146,"Same","Same",0,"Correct"
"sub51",30,"R3_4_3_2_90Y0.pct",1346,"Different","Different",0,"Correct"
"sub51",31,"3_3_4_2_0Y150.pct",981,"Same","Same",150,"Correct"
"sub51",32,"R3_3_4_2_0Y100.pct",2394,"Different","Different",100,"Correct"
"sub51",33,"3_3_3_3_180Y50.pct",2033,"Same","Same",50,"Correct"
"sub51",34,"3_3_4_2_0Y100.pct",4715,"Same","Same",100,"Correct"
"sub51",35,"3_4_4_3_180Y150.pct",3940,"Same","Different",150,"Incorrect"
"sub51",36,"R3_3_3_3_180Y0.pct",1840,"Different","Different",0,"Correct"
"sub51",37,"3_4_3_3_180Y100.pct",2756,"Same","Different",100,"Incorrect"
"sub51",38,"R3_3_3_3_180Y150.pct",2010,"Different","Different",150,"Correct"
"sub51",39,"3_4_3_3_180Y0.pct",1979,"Same","Same",0,"Correct"
"sub51",40,"R3_3_3_3_90Y50.pct",2361,"Different","Different",50,"Correct"
"sub51",41,"2_4_4_3_90Y150.pct",2442,"Same","Same",150,"Correct"
"sub51",42,"R3_4_3_3_180Y0.pct",1677,"Different","Same",0,"Incorrect"
"sub51",43,"3_3_3_3_180Y100.pct",3928,"Same","Different",100,"Incorrect"
"sub51",44,"R2_3_4_2_90Y150.pct",3062,"Different","Different",150,"Correct"
"sub51",45,"R2_3_3_2_0Y50.pct",1776,"Different","Different",50,"Correct"
"sub51",46,"R2_3_4_2_90Y100.pct",1904,"Different","Different",100,"Correct"
"sub51",47,"3_4_4_3_180Y0.pct",1074,"Same","Same",0,"Correct"
"sub51",48,"3_4_4_3_180Y50.pct",1451,"Same","Different",50,"Incorrect"
"sub51",49,"R2_4_4_2_0Y100.pct",3455,"Different","Different",100,"Correct"
"sub51",50,"R2_3_3_2_0Y150.pct",2471,"Different","Different",150,"Correct"
"sub51",51,"3_3_4_2_0Y0.pct",1020,"Same","Same",0,"Correct"
"sub51",52,"R2_4_4_3_90Y0.pct",1409,"Different","Different",0,"Correct"
"sub51",53,"3_4_4_3_180Y100.pct",2855,"Same","Same",100,"Correct"
"sub51",54,"R2_4_4_2_180Y50.pct",2804,"Different","Different",50,"Correct"
"sub51",55,"3_3_3_2_0Y150.pct",2190,"Same","Same",150,"Correct"
"sub51",56,"2_4_4_2_0Y50.pct",1265,"Same","Same",50,"Correct"
"sub51",57,"R2_4_4_2_0Y150.pct",1119,"Different","Different",150,"Correct"
"sub51",58,"R3_4_3_2_90Y100.pct",1770,"Different","Different",100,"Correct"
"sub51",59,"2_3_4_2_90Y150.pct",1627,"Same","Same",150,"Correct"
"sub51",60,"3_4_3_2_90Y100.pct",2700,"Same","Same",100,"Correct"
"sub51",61,"2_4_4_3_90Y0.pct",1329,"Same","Same",0,"Correct"
"sub51",62,"R2_4_4_2_180Y0.pct",1774,"Different","Different",0,"Correct"
"sub51",63,"R2_4_4_3_90Y50.pct",2788,"Different","Different",50,"Correct"
"sub51",64,"2_4_4_3_90Y50.pct",1440,"Same","Same",50,"Correct"
"sub51",65,"R2_4_4_2_180Y150.pct",1777,"Different","Different",150,"Correct"
"sub51",66,"3_3_3_3_90Y0.pct",1185,"Same","Same",0,"Correct"
"sub51",67,"3_3_3_3_180Y150.pct",2541,"Same","Same",150,"Correct"
"sub51",68,"R3_3_3_3_90Y0.pct",1124,"Different","Different",0,"Correct"
"sub51",69,"R3_3_3_2_0Y50.pct",1743,"Different","Different",50,"Correct"
"sub51",70,"2_4_4_2_180Y50.pct",1035,"Same","Same",50,"Correct"
"sub51",71,"2_4_4_2_0Y100.pct",1634,"Same","Same",100,"Correct"
"sub51",72,"R3_3_3_2_0Y100.pct",2145,"Different","Same",100,"Incorrect"
"sub51",73,"2_3_4_2_90Y100.pct",2047,"Same","Same",100,"Correct"
"sub51",74,"R3_3_3_3_180Y100.pct",1656,"Different","Different",100,"Correct"
"sub51",75,"3_3_3_3_90Y150.pct",1692,"Same","Same",150,"Correct"
"sub51",76,"R3_3_4_2_0Y0.pct",1511,"Different","Different",0,"Correct"
"sub51",77,"3_3_3_2_0Y0.pct",2376,"Same","Same",0,"Correct"
"sub51",78,"3_3_3_2_0Y50.pct",2759,"Same","Same",50,"Correct"
"sub51",79,"R3_3_3_3_180Y50.pct",1265,"Different","Different",50,"Correct"
"sub51",80,"R3_3_3_3_90Y150.pct",1312,"Different","Different",150,"Correct"
"sub51",81,"R3_4_4_3_180Y50.pct",2787,"Different","Different",50,"Correct"
"sub51",82,"2_3_4_2_90Y0.pct",970,"Same","Same",0,"Correct"
"sub51",83,"R3_3_4_2_0Y150.pct",1244,"Different","Different",150,"Correct"
"sub51",84,"3_3_4_2_0Y50.pct",1492,"Same","Same",50,"Correct"
"sub51",85,"2_4_4_2_180Y100.pct",2142,"Same","Different",100,"Incorrect"
"sub51",86,"R3_4_4_3_180Y0.pct",1516,"Different","Same",0,"Incorrect"
"sub51",87,"3_4_3_3_180Y150.pct",2748,"Same","Same",150,"Correct"
"sub51",88,"R3_4_4_3_180Y100.pct",1953,"Different","Different",100,"Correct"
"sub51",89,"R2_3_3_2_0Y100.pct",1887,"Different","Different",100,"Correct"
"sub51",90,"2_3_3_2_0Y50.pct",1186,"Same","Same",50,"Correct"
"sub51",91,"2_4_4_2_0Y0.pct",794,"Same","Same",0,"Correct"
"sub51",92,"3_4_3_2_90Y150.pct",1121,"Same","Different",150,"Incorrect"
"sub51",93,"R2_4_4_3_90Y150.pct",1112,"Different","Different",150,"Correct"
"sub51",94,"R3_4_3_2_90Y50.pct",1673,"Different","Different",50,"Correct"
"sub51",95,"2_3_3_2_0Y100.pct",1165,"Same","Same",100,"Correct"
"sub51",96,"R3_3_3_2_0Y0.pct",1449,"Different","Different",0,"Correct"
"sub52",1,"R2_3_3_2_0Y0.pct",NA,"Different","[N/A]",0,"Incorrect"
"sub52",2,"R3_4_3_2_90Y150.pct",6635,"Different","Different",150,"Correct"
"sub52",3,"2_4_4_2_0Y150.pct",3767,"Same","Same",150,"Correct"
"sub52",4,"3_3_3_2_0Y100.pct",5816,"Same","Same",100,"Correct"
"sub52",5,"3_3_3_3_90Y50.pct",6391,"Same","Same",50,"Correct"
"sub52",6,"R2_4_4_2_0Y50.pct",3604,"Different","Different",50,"Correct"
"sub52",7,"R3_3_3_3_90Y100.pct",6303,"Different","Different",100,"Correct"
"sub52",8,"2_3_3_2_0Y0.pct",4172,"Same","Same",0,"Correct"
"sub52",9,"R3_4_3_3_180Y150.pct",3560,"Different","Different",150,"Correct"
"sub52",10,"2_4_4_2_180Y150.pct",4331,"Same","Same",150,"Correct"
"sub52",11,"R3_3_4_2_0Y50.pct",3495,"Different","Different",50,"Correct"
"sub52",12,"R2_3_4_2_90Y0.pct",5144,"Different","Different",0,"Correct"
"sub52",13,"3_3_3_3_180Y0.pct",5236,"Same","Same",0,"Correct"
"sub52",14,"R3_4_3_3_180Y100.pct",3143,"Different","Different",100,"Correct"
"sub52",15,"2_4_4_3_90Y100.pct",5175,"Same","Same",100,"Correct"
"sub52",16,"3_4_3_2_90Y50.pct",3293,"Same","Same",50,"Correct"
"sub52",17,"R2_4_4_3_90Y100.pct",6935,"Different","Different",100,"Correct"
"sub52",18,"2_3_3_2_0Y150.pct",3743,"Same","Same",150,"Correct"
"sub52",19,"R2_3_4_2_90Y50.pct",7107,"Different","Same",50,"Incorrect"
"sub52",20,"2_3_4_2_90Y50.pct",3792,"Same","Same",50,"Correct"
"sub52",21,"R2_4_4_2_180Y100.pct",3426,"Different","Different",100,"Correct"
"sub52",22,"R2_4_4_2_0Y0.pct",3670,"Different","Different",0,"Correct"
"sub52",23,"3_4_3_2_90Y0.pct",3766,"Same","Same",0,"Correct"
"sub52",24,"R3_3_3_2_0Y150.pct",4170,"Different","Different",150,"Correct"
"sub52",25,"R3_4_4_3_180Y150.pct",5103,"Different","Different",150,"Correct"
"sub52",26,"R3_4_3_3_180Y50.pct",5375,"Different","Same",50,"Incorrect"
"sub52",27,"3_4_3_3_180Y50.pct",5951,"Same","Different",50,"Incorrect"
"sub52",28,"3_3_3_3_90Y100.pct",4440,"Same","Same",100,"Correct"
"sub52",29,"2_4_4_2_180Y0.pct",4119,"Same","Different",0,"Incorrect"
"sub52",30,"R3_4_3_2_90Y0.pct",3977,"Different","Different",0,"Correct"
"sub52",31,"3_3_4_2_0Y150.pct",4287,"Same","Same",150,"Correct"
"sub52",32,"R3_3_4_2_0Y100.pct",3823,"Different","Different",100,"Correct"
"sub52",33,"3_3_3_3_180Y50.pct",2705,"Same","Same",50,"Correct"
"sub52",34,"3_3_4_2_0Y100.pct",3159,"Same","Same",100,"Correct"
"sub52",35,"3_4_4_3_180Y150.pct",5473,"Same","Same",150,"Correct"
"sub52",36,"R3_3_3_3_180Y0.pct",4796,"Different","Different",0,"Correct"
"sub52",37,"3_4_3_3_180Y100.pct",6587,"Same","Different",100,"Incorrect"
"sub52",38,"R3_3_3_3_180Y150.pct",3391,"Different","Same",150,"Incorrect"
"sub52",39,"3_4_3_3_180Y0.pct",4377,"Same","Same",0,"Correct"
"sub52",40,"R3_3_3_3_90Y50.pct",3784,"Different","Different",50,"Correct"
"sub52",41,"2_4_4_3_90Y150.pct",3720,"Same","Same",150,"Correct"
"sub52",42,"R3_4_3_3_180Y0.pct",3473,"Different","Same",0,"Incorrect"
"sub52",43,"3_3_3_3_180Y100.pct",3680,"Same","Same",100,"Correct"
"sub52",44,"R2_3_4_2_90Y150.pct",2405,"Different","Different",150,"Correct"
"sub52",45,"R2_3_3_2_0Y50.pct",3296,"Different","Different",50,"Correct"
"sub52",46,"R2_3_4_2_90Y100.pct",3449,"Different","Different",100,"Correct"
"sub52",47,"3_4_4_3_180Y0.pct",5863,"Same","Different",0,"Incorrect"
"sub52",48,"3_4_4_3_180Y50.pct",3344,"Same","Same",50,"Correct"
"sub52",49,"R2_4_4_2_0Y100.pct",2636,"Different","Different",100,"Correct"
"sub52",50,"R2_3_3_2_0Y150.pct",2437,"Different","Different",150,"Correct"
"sub52",51,"3_3_4_2_0Y0.pct",3679,"Same","Different",0,"Incorrect"
"sub52",52,"R2_4_4_3_90Y0.pct",2729,"Different","Different",0,"Correct"
"sub52",53,"3_4_4_3_180Y100.pct",1856,"Same","Same",100,"Correct"
"sub52",54,"R2_4_4_2_180Y50.pct",1806,"Different","Different",50,"Correct"
"sub52",55,"3_3_3_2_0Y150.pct",4912,"Same","Same",150,"Correct"
"sub52",56,"2_4_4_2_0Y50.pct",1857,"Same","Same",50,"Correct"
"sub52",57,"R2_4_4_2_0Y150.pct",3074,"Different","Different",150,"Correct"
"sub52",58,"R3_4_3_2_90Y100.pct",2789,"Different","Same",100,"Incorrect"
"sub52",59,"2_3_4_2_90Y150.pct",2243,"Same","Same",150,"Correct"
"sub52",60,"3_4_3_2_90Y100.pct",2966,"Same","Same",100,"Correct"
"sub52",61,"2_4_4_3_90Y0.pct",1596,"Same","Different",0,"Incorrect"
"sub52",62,"R2_4_4_2_180Y0.pct",3365,"Different","Different",0,"Correct"
"sub52",63,"R2_4_4_3_90Y50.pct",1966,"Different","Different",50,"Correct"
"sub52",64,"2_4_4_3_90Y50.pct",2310,"Same","Same",50,"Correct"
"sub52",65,"R2_4_4_2_180Y150.pct",3059,"Different","Different",150,"Correct"
"sub52",66,"3_3_3_3_90Y0.pct",1743,"Same","Different",0,"Incorrect"
"sub52",67,"3_3_3_3_180Y150.pct",2604,"Same","Same",150,"Correct"
"sub52",68,"R3_3_3_3_90Y0.pct",2678,"Different","Different",0,"Correct"
"sub52",69,"R3_3_3_2_0Y50.pct",2124,"Different","Different",50,"Correct"
"sub52",70,"2_4_4_2_180Y50.pct",2118,"Same","Same",50,"Correct"
"sub52",71,"2_4_4_2_0Y100.pct",2189,"Same","Same",100,"Correct"
"sub52",72,"R3_3_3_2_0Y100.pct",2776,"Different","Different",100,"Correct"
"sub52",73,"2_3_4_2_90Y100.pct",1960,"Same","Same",100,"Correct"
"sub52",74,"R3_3_3_3_180Y100.pct",2662,"Different","Different",100,"Correct"
"sub52",75,"3_3_3_3_90Y150.pct",2503,"Same","Same",150,"Correct"
"sub52",76,"R3_3_4_2_0Y0.pct",2430,"Different","Different",0,"Correct"
"sub52",77,"3_3_3_2_0Y0.pct",2973,"Same","Different",0,"Incorrect"
"sub52",78,"3_3_3_2_0Y50.pct",2714,"Same","Same",50,"Correct"
"sub52",79,"R3_3_3_3_180Y50.pct",3909,"Different","Different",50,"Correct"
"sub52",80,"R3_3_3_3_90Y150.pct",2375,"Different","Different",150,"Correct"
"sub52",81,"R3_4_4_3_180Y50.pct",2240,"Different","Different",50,"Correct"
"sub52",82,"2_3_4_2_90Y0.pct",1792,"Same","Different",0,"Incorrect"
"sub52",83,"R3_3_4_2_0Y150.pct",2336,"Different","Different",150,"Correct"
"sub52",84,"3_3_4_2_0Y50.pct",2220,"Same","Same",50,"Correct"
"sub52",85,"2_4_4_2_180Y100.pct",1894,"Same","Same",100,"Correct"
"sub52",86,"R3_4_4_3_180Y0.pct",1810,"Different","Different",0,"Correct"
"sub52",87,"3_4_3_3_180Y150.pct",3963,"Same","Same",150,"Correct"
"sub52",88,"R3_4_4_3_180Y100.pct",4640,"Different","Different",100,"Correct"
